#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2013	2015	2010	149031.8825	474.5376482	0.783889348	1
2013	2015	2009	81409.21206	537.8705174	2.600412252	1
2013	2015	2008	98679.77731	1658.291871	8.299297596	1
2013	2015	2007	91144.36014	2836.432351	13.05593213	1
2013	2015	2006	51292.70893	2698.324162	12.2630688	1
2013	2015	2005	28527.67392	5696.217976	25.77622552	1
2013	2015	2004	9132.120698	3291.499382	14.62162818	1
2013	2015	2003	5222.87404	2041.84322	8.545246324	1
2013	2015	2002	1286.342038	984.4122395	4.468432338	1
2013	2015	2001	117.5201342	1151.264695	4.502721626	1
2013	2015	2000	60.86847326	210.7210526	0.587719298	1
2013	2015	1999	60.86847326	79.67820513	0.205128205	1
2013	2015	1998	0	73.13360324	0.287449393	1
2013	2015	1996	0	31.92307692	0.076923077	1
2013	2016	2012	56980.79207	8	0	1
2013	2016	2011	138858.3688	1017.85	2.42962963	1
2013	2016	2010	133610.5414	474.5376482	0.978696811	1
2013	2016	2009	59664.66319	537.8705174	1.488525214	1
2013	2016	2008	67027.5908	1658.291871	4.596514895	1
2013	2016	2007	52918.96532	2836.432351	8.437373285	1
2013	2016	2006	44488.12045	2698.324162	8.103731307	1
2013	2016	2005	18055.93919	5696.217976	16.07122885	1
2013	2016	2004	10736.99619	3291.499382	8.086536228	1
2013	2016	2003	2000.418805	2041.84322	4.85938533	1
2013	2016	2002	2443.421761	984.4122395	2.19561333	1
2013	2016	2001	895.4061333	1151.264695	2.360457429	1
2013	2016	2000	335.23062	210.7210526	0.1	1
2013	2016	1999	191.3970055	79.67820513	0.138461538	1
2013	2016	1998	0	73.13360324	0.076923077	1
2013	2016	1996	0	31.92307692	0.076923077	1
2013	2017	2012	54674.06318	8	0	1
2013	2017	2011	107733.3195	1017.85	1	1
2013	2017	2010	92132.45101	474.5376482	0.076923077	1
2013	2017	2009	60064.37454	537.8705174	0.353846154	1
2013	2017	2008	50879.49277	1658.291871	2.123076923	1
2013	2017	2007	39882.41893	2836.432351	4.890788886	1
2013	2017	2006	23891.12435	2698.324162	4.643455731	1
2013	2017	2005	12815.99635	5696.217976	8.494809256	1
2013	2017	2004	3140.394445	3291.499382	4.071160547	1
2013	2017	2003	1811.443666	2041.84322	2.529536317	1
2013	2017	2002	276.2971895	984.4122395	1.200339498	1
2013	2017	2001	0	1151.264695	1.357089252	1
2013	2017	2000	237.646924	210.7210526	0.033333333	1
2013	2017	1999	0	79.67820513	0.071794872	1
2013	2017	1998	0	73.13360324	0.076923077	1
2013	2017	1996	0	31.92307692	0.076923077	1
2013	2018	2012	57036.62624	8	0	1
2013	2018	2011	119543.6038	1017.85	2.261111111	1
2013	2018	2010	108687.2391	474.5376482	1.615811966	1
2013	2018	2009	41926.20225	537.8705174	0.545909646	1
2013	2018	2008	39953.40063	1658.291871	1.673199023	1
2013	2018	2007	29140.13472	2836.432351	2.725398314	1
2013	2018	2006	17282.59917	2698.324162	2.266517764	1
2013	2018	2005	5626.355579	5696.217976	3.973638286	1
2013	2018	2004	2539.856285	3291.499382	1.566613062	1
2013	2018	2003	605.4980916	2041.84322	0.900461598	1
2013	2018	2002	155.8200378	984.4122395	0.563095983	1
2013	2018	2001	0	1151.264695	0.715935555	1
2013	2018	2000	0	210.7210526	0	1
2013	2018	1999	0	79.67820513	0.038461538	1
2013	2018	1998	0	73.13360324	0.076923077	1
2013	2018	1996	0	31.92307692	0.076923077	1
2013	2019	2012	47038.2699	8	0	1
2013	2019	2011	87331.47766	1017.85	0.962962963	1
2013	2019	2010	77710.59612	474.5376482	0.075498575	1
2013	2019	2009	29651.34088	537.8705174	0.099145299	1
2013	2019	2008	22475.42533	1658.291871	0.778632479	1
2013	2019	2007	15337.42302	2836.432351	1.315569255	1
2013	2019	2006	7230.909171	2698.324162	1.214747312	1
2013	2019	2005	2237.217421	5696.217976	2.426996039	1
2013	2019	2004	937.0975512	3291.499382	1.223023318	1
2013	2019	2003	135.6654799	2041.84322	0.467982966	1
2013	2019	2002	0	984.4122395	0.193010513	1
2013	2019	2001	210.7585738	1151.264695	0.242431281	1
2013	2019	2000	0	210.7210526	0	1
2013	2019	1999	0	79.67820513	0	1
2013	2019	1998	0	73.13360324	0	1
2013	2019	1996	0	31.92307692	0	1
2013	2020	2012	61620.78695	8	0	1
2013	2020	2011	110470.858	1017.85	0	1
2013	2020	2010	99081.83964	474.5376482	0.038461538	1
2013	2020	2009	39505.30058	537.8705174	0.165811966	1
2013	2020	2008	29244.73573	1658.291871	0.64017094	1
2013	2020	2007	19391.47668	2836.432351	1.538279877	1
2013	2020	2006	9212.587104	2698.324162	1.377384675	1
2013	2020	2005	5012.934232	5696.217976	2.355201167	1
2013	2020	2004	1529.16938	3291.499382	0.857455553	1
2013	2020	2003	347.1000812	2041.84322	0.563221061	1
2013	2020	2002	0	984.4122395	0.269200989	1
2013	2020	2001	0	1151.264695	0.194812234	1
2013	2020	2000	0	210.7210526	0	1
2013	2020	1999	0	79.67820513	0	1
2013	2020	1998	0	73.13360324	0	1
2013	2020	1996	0	31.92307692	0	1
2014	2015	2013	10231.49293	17	0	1
2014	2015	2012	20660.55436	1102.321644	3.541851612	1
2014	2015	2011	126712.3727	2082.604827	7.51923436	1
2014	2015	2010	149031.8825	4013.027376	16.62652086	1
2014	2015	2009	81409.21206	6902.625504	32.55282357	1
2014	2015	2008	98679.77731	12343.33233	62.17586996	1
2014	2015	2007	91144.36014	11206.39224	62.4327152	1
2014	2015	2006	51292.70893	8271.678251	52.17081807	1
2014	2015	2005	28527.67392	3530.002221	22.54391789	1
2014	2015	2004	9132.120698	3049.40654	18.81981074	1
2014	2015	2003	5222.87404	1014.329884	6.404052198	1
2014	2015	2002	1286.342038	1166.455578	7.771413309	1
2014	2015	2001	117.5201342	344.2222222	2.223611111	1
2014	2015	2000	60.86847326	30.9375	0.21875	1
2014	2015	1999	60.86847326	89.55277778	0.8875	1
2014	2015	1997	0	20.11111111	0.111111111	1
2014	2016	2013	25601.5121	17	0	1
2014	2016	2012	56980.79207	1102.321644	3.145672628	1
2014	2016	2011	138858.3688	2082.604827	8.406363571	1
2014	2016	2010	133610.5414	4013.027376	19.69753645	1
2014	2016	2009	59664.66319	6902.625504	38.39871032	1
2014	2016	2008	67027.5908	12343.33233	66.75359432	1
2014	2016	2007	52918.96532	11206.39224	59.62742674	1
2014	2016	2006	44488.12045	8271.678251	40.01013431	1
2014	2016	2005	18055.93919	3530.002221	16.53483669	1
2014	2016	2004	10736.99619	3049.40654	13.92739621	1
2014	2016	2003	2000.418805	1014.329884	3.321039377	1
2014	2016	2002	2443.421761	1166.455578	4.170344933	1
2014	2016	2001	895.4061333	344.2222222	0.884722222	1
2014	2016	2000	335.23062	30.9375	0	1
2014	2016	1999	191.3970055	89.55277778	0.066666667	1
2014	2016	1997	0	20.11111111	0.055555556	1
2014	2017	2013	30698.33818	17	0	1
2014	2017	2012	54674.06318	1102.321644	0.634741076	1
2014	2017	2011	107733.3195	2082.604827	2.98743087	1
2014	2017	2010	92132.45101	4013.027376	11.32633233	1
2014	2017	2009	60064.37454	6902.625504	20.34329976	1
2014	2017	2008	50879.49277	12343.33233	36.55966117	1
2014	2017	2007	39882.41893	11206.39224	31.39590201	1
2014	2017	2006	23891.12435	8271.678251	19.10668498	1
2014	2017	2005	12815.99635	3530.002221	7.082074176	1
2014	2017	2004	3140.394445	3049.40654	4.841804029	1
2014	2017	2003	1811.443666	1014.329884	1.642284799	1
2014	2017	2002	276.2971895	1166.455578	1.798534799	1
2014	2017	2001	0	344.2222222	0.1875	1
2014	2017	2000	237.646924	30.9375	0.03125	1
2014	2017	1999	0	89.55277778	0.0625	1
2014	2017	1997	0	20.11111111	0	1
2014	2018	2013	44421.10335	17	0	1
2014	2018	2012	57036.62624	1102.321644	2.98974359	1
2014	2018	2011	119543.6038	2082.604827	2.933333333	1
2014	2018	2010	108687.2391	4013.027376	6.027564103	1
2014	2018	2009	41926.20225	6902.625504	10.9069826	1
2014	2018	2008	39953.40063	12343.33233	20.18683608	1
2014	2018	2007	29140.13472	11206.39224	16.52296245	1
